Datetime,predicted_Zone1,predicted_Zone2,predicted_Zone3
10/30/2017 2:20,31300.828,20205.555,17847.621
7/27/2017 19:10,36647.36,23640.135,24475.14
12/23/2017 1:10,29442.53,18989.42,15511.93
4/21/2017 18:50,31431.361,20560.78,16319.277
5/5/2017 22:50,32013.006,21176.861,18843.172
1/3/2017 5:20,28232.08,18154.951,15235.6875
4/8/2017 17:20,28929.52,18130.814,14192.034
9/24/2017 18:00,32341.451,21284.812,19920.506
11/7/2017 17:40,33907.05,22296.93,19376.922
5/27/2017 22:10,32965.418,20762.303,18639.402
4/8/2017 18:20,29296.287,18330.195,14787.7
4/14/2017 9:40,28818.627,17878.639,12882.286
5/5/2017 19:20,37254.61,25132.639,24692.17
9/18/2017 7:00,34307.152,22105.094,21782.09
7/8/2017 14:30,39695.67,25039.15,23867.97
8/17/2017 6:20,33988.594,21807.045,19751.04
1/21/2017 21:20,30271.93,20144.46,15860.0625
4/9/2017 21:10,30279.63,19111.262,15940.782
7/24/2017 2:20,37511.062,24642.53,25919.885
9/16/2017 7:20,32642.592,20698.744,18262.488
1/23/2017 12:00,34420.23,19617.732,15554.035
8/28/2017 4:30,35022.44,22480.076,22708.898
2/13/2017 6:30,26968.467,17421.127,15259.93
8/7/2017 3:30,37759.336,24334.584,26285.203
6/3/2017 17:50,32267.422,20240.256,16481.184
3/28/2017 20:20,34041.27,22682.348,21441.277
5/2/2017 14:00,40767.113,25515.268,22038.445
3/23/2017 8:50,28388.232,18826.848,11498.272
5/10/2017 22:00,31947.365,20580.588,18645.691
1/7/2017 5:50,27223.158,17671.57,15219.95
10/15/2017 19:10,34788.477,22415.408,20724.95
7/10/2017 10:10,42792.973,26907.674,26388.96
4/10/2017 9:50,28776.447,17763.479,12713.589
11/5/2017 19:20,33810.93,21772.959,19484.293
10/17/2017 20:00,33289.223,21085.275,19004.012
7/31/2017 21:20,36636.06,23641.865,24847.547
12/13/2017 18:30,30719.455,20497.557,16101.917
7/11/2017 20:20,38059.957,24762.709,26713.857
10/21/2017 21:40,31894.201,20546.316,18577.57
1/26/2017 12:10,35256.625,20726.326,16378.816
5/3/2017 20:10,35362.92,23363.164,21174.305
8/7/2017 8:10,35763.69,23284.01,24011.684
2/13/2017 7:00,26969.71,17431.508,15268.19
3/29/2017 7:30,27578.594,18288.389,13900.136
10/17/2017 14:00,30312.557,19449.658,15707.143
10/14/2017 2:10,32446.174,20763.732,17835.367
7/25/2017 3:30,34300.184,22347.734,21763.027
7/7/2017 2:00,35217.71,22123.656,21550.684
2/24/2017 23:50,29972.9,20000.182,15708.309
3/7/2017 7:00,26780.893,17448.064,15326.989
4/4/2017 0:40,30540.547,19343.848,16078.732
5/28/2017 2:40,33324.5,21267.904,18965.803
10/20/2017 15:00,32307.205,20990.963,19223.926
6/9/2017 9:50,32090.643,20979.75,16766.734
7/18/2017 20:50,42146.492,27720.264,31195.578
12/15/2017 21:20,30390.639,19483.35,15935.984
8/30/2017 4:00,34955.477,22426.537,22616.55
2/4/2017 10:20,27623.908,17835.19,11757.458
7/20/2017 7:20,32219.06,21272.709,19704.672
3/19/2017 20:10,29833.625,19466.646,15653.875
12/23/2017 23:20,27786.938,17649.998,15227.858
11/16/2017 22:50,31047.127,20039.357,16292.623
12/29/2017 15:50,29819.557,21273.145,13015.32
6/1/2017 23:10,33411.777,20985.947,19238.176
9/28/2017 7:40,31682.537,20473.344,18459.902
7/17/2017 14:40,42429.168,26558.348,26243.525
9/13/2017 18:10,34785.207,23263.053,20466.639
4/3/2017 23:50,30552.072,19372.723,16080.723
9/11/2017 12:50,35151.934,22558.553,18998.277
4/4/2017 9:50,28425.27,17669.584,13297.817
4/6/2017 10:50,29342.373,18915.928,14004.39
12/26/2017 15:20,29400.248,20400.193,13070.115
6/5/2017 4:40,33295.91,20889.389,19102.152
6/9/2017 17:20,33424.363,22151.088,17943.22
7/9/2017 12:20,43851.977,27284.158,26630.703
1/1/2017 9:50,25338.537,17213.043,12377.8545
1/15/2017 13:40,30690.809,20980.223,14635.954
7/18/2017 20:20,42868.76,28124.08,31887.145
2/3/2017 8:30,28549.814,18750.297,14841.059
9/4/2017 20:10,35869.805,23339.096,22117.639
1/9/2017 23:10,30897.92,19922.67,16202.053
12/10/2017 23:50,27447.322,17668.178,15206.187
5/26/2017 16:50,29913.434,19459.611,15728.965
10/24/2017 18:10,33481.824,21726.365,20798.848
5/25/2017 23:50,29893.541,19354.549,16212.214
5/13/2017 21:40,39841.12,27382.697,26312.904
4/25/2017 23:30,32440.371,21214.691,17592.66
5/18/2017 12:40,40283.758,25015.396,22831.027
3/16/2017 4:50,27573.28,17820.082,15219.679
2/25/2017 11:50,29760.342,21191.322,12510.778
5/14/2017 18:30,36774.777,23644.867,21806.73
12/30/2017 20:50,28588.873,19212.186,15415.487
11/21/2017 1:40,31134.02,20919.084,16344.202
8/31/2017 11:10,37901.293,23912.756,22611.52
11/7/2017 7:00,33970.105,22043.842,19603.938
8/26/2017 13:00,36180.504,23141.701,21169.348
11/26/2017 16:30,31745.252,21356.412,18854.559
7/18/2017 3:20,36013.38,23565.883,24022.326
5/29/2017 18:30,36454.918,23519.537,22579.133
3/2/2017 14:20,30506.334,20873.3,14650.856
4/30/2017 13:30,37225.727,23381.03,20562.184
7/7/2017 14:00,43094.934,26734.156,25082.0
3/8/2017 23:20,28356.646,17964.732,15299.401
2/15/2017 0:00,31744.209,20961.795,16769.99
9/2/2017 15:00,40475.934,25494.807,24052.213
10/18/2017 10:40,31714.215,19937.658,17064.812
3/15/2017 3:40,27321.79,17547.506,15205.54
1/16/2017 9:40,28515.322,18864.088,13148.879
10/5/2017 6:50,35261.54,22841.865,23044.07
5/24/2017 13:50,26945.256,17849.932,13160.606
10/31/2017 20:00,33779.77,22442.893,19112.238
7/28/2017 15:20,48545.293,30267.97,31797.965
2/7/2017 22:50,26945.693,17429.664,15267.733
11/8/2017 17:40,32878.977,21173.99,18308.375
4/15/2017 18:10,32286.01,21218.275,17343.58
6/18/2017 1:50,33380.08,20984.047,19191.068
6/23/2017 6:30,30110.727,19712.053,16683.213
1/15/2017 6:00,27953.252,17727.49,15241.247
12/10/2017 9:40,26475.998,16729.957,12614.746
4/13/2017 3:50,30770.666,19379.312,16259.659
8/16/2017 20:20,36222.38,23628.441,24296.766
3/14/2017 3:40,30496.59,19452.16,16009.551
5/2/2017 1:40,33530.66,22023.674,18921.2
3/24/2017 16:50,31409.143,21281.625,14411.08
12/29/2017 6:50,30294.072,20601.557,15888.489
7/23/2017 6:40,34535.555,22687.64,22373.232
11/17/2017 6:40,28991.537,18632.318,15374.2295
2/11/2017 19:40,29830.844,19269.195,15665.418
9/26/2017 8:10,28291.246,18593.516,14807.866
3/9/2017 20:10,29431.764,18765.242,15538.935
7/16/2017 14:40,36785.668,23959.658,22338.934
6/2/2017 9:30,37017.566,21358.992,18922.05
7/5/2017 23:10,35694.195,22923.314,23607.809
10/23/2017 21:40,32739.01,21087.896,19675.574
2/13/2017 14:40,31953.248,20958.982,14704.8
6/25/2017 9:30,31823.475,20845.787,17654.475
8/27/2017 8:00,33400.59,21560.064,20858.434
12/16/2017 6:50,28418.69,18003.154,15299.409
6/8/2017 8:50,29879.209,18866.914,15086.835
11/16/2017 6:50,29075.393,18500.53,15430.182
3/7/2017 6:00,26929.545,17467.46,15276.976
4/27/2017 20:30,33621.59,22243.934,18959.09
10/24/2017 14:20,32548.357,21004.6,17777.81
3/22/2017 14:30,30571.27,19649.889,15411.03
6/23/2017 22:00,35145.246,23067.48,22895.52
7/10/2017 15:30,50589.086,31459.475,33464.25
11/25/2017 12:40,30925.219,21700.334,14541.466
2/25/2017 20:20,31948.207,21838.033,16823.523
10/12/2017 0:40,32951.934,21041.314,18482.37
8/21/2017 1:40,35305.957,22689.37,23093.648
5/5/2017 0:30,32264.127,21052.064,17402.57
9/29/2017 22:20,31944.846,20614.926,18657.578
8/30/2017 8:40,33781.574,21775.432,21348.877
9/9/2017 23:40,36233.527,23719.252,22543.828
10/7/2017 13:30,36926.184,23447.656,20708.8
6/14/2017 1:20,34211.113,22730.979,19651.438
3/11/2017 14:00,32860.05,21043.145,17110.75
3/24/2017 8:00,28420.38,18759.914,13241.0205
12/19/2017 19:20,29138.28,18473.586,15462.519
7/22/2017 19:50,37646.457,24366.416,26346.588
7/1/2017 15:30,41101.996,25807.076,25250.3
4/12/2017 9:10,28632.438,17837.463,13334.004
11/6/2017 2:30,33002.934,21094.17,18534.906
1/4/2017 20:10,30749.713,20243.252,16103.456
7/25/2017 7:10,30563.88,20229.088,17679.736
5/8/2017 2:10,31367.283,20147.025,16555.982
6/12/2017 12:20,36081.184,22945.9,17969.334
11/24/2017 0:10,25391.996,17058.248,11600.483
11/30/2017 13:10,29333.025,20278.611,13483.628
7/5/2017 16:00,35803.246,22933.951,21115.648
11/4/2017 8:00,29276.404,18495.555,14883.329
9/9/2017 17:10,34597.637,23252.975,20060.773
2/28/2017 0:10,31723.014,21101.354,16744.09
7/6/2017 20:20,37894.715,24437.068,26512.14
6/1/2017 7:40,31439.674,19767.826,16708.54
1/8/2017 13:40,29374.383,20188.018,13447.3545
1/1/2017 5:10,25988.053,18223.088,15627.423
4/6/2017 3:20,31340.174,20374.328,16480.676
2/17/2017 2:20,30867.025,20749.836,16164.771
1/18/2017 18:10,31736.201,21381.521,16595.95
6/5/2017 7:50,30630.115,19341.756,15784.206
1/11/2017 7:20,27609.584,17928.4,15228.1455
1/11/2017 19:30,32170.582,21199.451,17200.475
10/28/2017 0:40,29088.28,18907.998,15356.863
3/27/2017 14:50,47213.855,27089.51,24185.0
1/21/2017 4:00,28693.326,19250.436,15432.522
3/30/2017 16:50,39955.55,24811.357,22488.055
6/24/2017 3:00,31806.959,20677.145,18530.957
5/19/2017 8:20,30131.375,18995.795,13805.261
3/18/2017 16:10,27585.252,17365.545,13382.706
8/19/2017 7:50,33807.74,21879.42,21453.914
7/24/2017 0:10,36007.223,23377.23,24028.613
2/10/2017 2:30,27538.127,18089.72,13701.388
12/6/2017 17:30,31849.055,21564.016,16513.951
9/26/2017 16:40,32119.889,20786.15,18658.992
12/14/2017 4:10,29781.26,19751.006,15621.212
6/17/2017 14:40,31758.06,21205.018,16022.889
8/25/2017 22:50,34913.473,22433.244,22568.953
4/20/2017 6:10,31553.3,20160.135,16788.254
6/1/2017 23:40,33308.746,20884.137,19124.0
8/21/2017 15:30,40601.63,25532.855,24958.023
10/23/2017 0:40,32591.92,21006.543,19484.164
6/6/2017 3:20,33514.566,20952.705,19417.232
11/12/2017 19:00,33940.18,22242.889,19459.793
12/27/2017 21:00,31739.3,20973.184,16764.582
9/26/2017 3:00,31222.928,20116.506,17744.09
2/25/2017 19:50,31958.475,21822.799,16838.518
12/27/2017 9:40,29525.037,20166.06,13509.009
2/2/2017 15:30,27338.645,18762.748,13622.3
12/12/2017 1:00,33122.49,22059.932,18256.611
3/12/2017 12:00,30077.807,21015.549,13108.361
12/18/2017 19:10,31084.656,19935.898,16349.076
6/8/2017 19:30,34478.332,22523.84,20189.969
5/11/2017 9:50,39994.637,23728.973,20419.705
2/20/2017 0:00,30928.455,20420.498,16208.703
1/10/2017 1:20,30474.062,19516.58,15978.609
9/19/2017 5:00,33176.746,21332.17,20251.867
6/18/2017 18:40,30691.854,19837.47,15893.94
7/19/2017 2:40,35776.68,23519.13,23710.195
9/14/2017 21:50,35448.254,23613.58,21317.654
1/22/2017 18:40,30885.162,20660.365,16150.137
7/22/2017 1:30,40280.76,26726.213,29073.133
1/8/2017 8:10,30292.506,19915.07,15855.569
12/15/2017 11:00,29651.924,19739.365,14075.34
1/7/2017 0:20,29379.373,18994.432,15481.95
1/23/2017 9:30,28129.889,17033.615,10887.393
10/12/2017 14:40,32773.16,21347.912,18056.662
7/29/2017 5:20,36771.285,24110.906,24981.84
3/29/2017 4:00,29637.213,19559.18,16048.132
7/22/2017 4:50,38396.027,25641.717,26866.229
4/9/2017 11:50,29564.541,17815.484,12872.81
2/15/2017 16:50,29535.045,19314.533,14038.577
2/9/2017 11:20,24699.42,16725.756,10068.047
2/18/2017 18:50,30084.352,19410.213,15766.993
8/20/2017 21:50,35965.62,23090.91,23970.516
3/19/2017 2:50,27875.756,17653.229,15244.541
4/4/2017 23:30,31425.67,19938.898,16728.592
12/2/2017 17:20,31375.139,20973.807,15923.52
6/30/2017 15:10,40362.41,25322.03,24102.63
10/14/2017 10:50,31142.658,21412.621,15639.243
12/27/2017 23:50,32310.707,21482.336,17305.438
7/3/2017 12:00,33172.625,21811.562,19383.621
5/18/2017 16:40,35588.21,22645.8,20699.184
1/21/2017 23:20,30033.516,19631.854,15747.655
5/3/2017 15:30,36767.457,24276.957,19692.52
6/3/2017 15:20,31803.197,21267.018,16068.148
9/12/2017 2:00,35174.203,23239.494,21055.246
10/5/2017 5:30,36098.12,23535.012,24138.852
1/16/2017 19:00,30689.555,20773.643,16058.49
7/21/2017 22:20,43248.37,28541.201,32330.602
12/26/2017 11:20,28254.055,18324.607,11688.667
6/18/2017 3:30,33144.01,20805.605,18901.807
10/28/2017 1:50,28693.37,18692.354,14926.996
9/24/2017 20:40,33834.113,21783.78,21137.992
3/13/2017 16:30,29486.248,20343.09,13561.476
10/9/2017 6:40,31176.186,19882.75,16448.746
3/28/2017 13:20,35763.2,23578.377,18117.545
11/25/2017 14:40,31328.938,21946.865,15246.611
10/24/2017 18:40,33489.19,21615.81,20686.254
10/13/2017 16:50,35050.605,23414.219,20651.89
12/5/2017 12:00,26751.572,18336.693,10662.017
5/4/2017 10:30,30110.115,19353.244,14808.509
10/4/2017 2:00,37636.293,25121.904,25974.285
3/15/2017 19:10,32881.953,22220.92,17807.11
6/21/2017 16:10,34738.09,23209.385,18667.77
3/14/2017 9:20,27798.203,17195.473,11154.105
3/14/2017 13:10,29431.066,19224.418,13113.276
8/3/2017 10:10,36001.555,22866.059,21201.26
8/31/2017 20:40,35811.027,23253.451,23779.43
7/12/2017 16:40,38392.3,24207.588,23689.344
6/25/2017 1:50,33560.66,21609.97,20771.895
8/11/2017 18:30,46251.27,29591.805,32561.764
6/5/2017 9:20,30658.283,19044.564,15224.23
7/6/2017 9:30,34398.707,22037.053,20151.213
4/25/2017 13:00,32720.545,20907.861,16114.821
10/31/2017 7:50,32454.104,20508.166,17951.848
1/16/2017 4:50,29292.2,18628.045,15496.898
8/13/2017 9:20,34391.527,22139.152,19944.893
2/8/2017 15:10,23086.027,15561.625,9141.284
4/24/2017 14:30,34101.496,22414.201,17212.031
11/10/2017 16:10,31012.318,20172.258,15261.548
5/11/2017 9:30,37150.35,22161.748,18944.264
3/6/2017 19:40,30719.271,20231.074,16092.461
7/18/2017 14:40,50086.34,31151.738,32805.406
1/25/2017 20:30,30495.955,20276.924,15973.643
10/29/2017 23:40,30438.486,19662.576,16826.104
1/7/2017 18:20,30475.12,19843.555,15840.337
1/28/2017 2:50,28760.607,19163.559,15407.567
1/25/2017 10:00,22095.82,13386.029,7103.968
2/15/2017 6:40,31805.576,21030.936,16821.127
1/26/2017 10:20,29304.586,17137.604,10673.883
8/30/2017 13:40,35841.395,23408.506,21616.49
4/3/2017 0:00,30376.375,19126.498,16014.488
7/4/2017 6:50,33508.594,21718.27,21185.684
5/4/2017 17:10,36735.39,22500.309,18693.85
10/20/2017 18:30,36551.074,24004.56,24742.582
7/30/2017 11:30,39985.426,25330.209,24079.031
7/20/2017 0:30,39659.742,26092.459,28531.492
5/9/2017 2:10,32570.785,20530.914,18129.312
12/25/2017 4:20,26623.52,17422.115,15452.743
7/10/2017 1:40,35369.55,23038.264,23189.008
7/10/2017 9:50,41119.082,25951.018,25112.86
7/9/2017 18:00,38679.93,24751.482,23982.27
6/26/2017 22:00,34196.223,21983.658,21612.152
3/19/2017 21:40,29405.096,18966.568,15493.694
3/8/2017 12:00,26910.953,18396.479,11428.632
11/27/2017 5:20,27424.174,17562.53,15208.472
4/1/2017 20:30,31002.7,19668.607,16358.24
8/21/2017 14:00,37677.555,24019.076,22541.918
1/15/2017 21:50,32699.541,21876.775,17711.248
10/1/2017 6:10,31004.195,20003.854,17477.754
8/6/2017 12:00,38843.293,24763.447,24479.479
11/6/2017 13:40,37382.94,21456.393,18871.34
4/11/2017 22:30,30671.326,19340.852,16188.753
9/24/2017 0:00,32664.812,21017.207,19572.23
2/5/2017 2:40,28768.572,19915.174,15557.03
8/9/2017 6:20,36175.316,23196.037,24222.975
2/6/2017 13:10,28436.346,19965.555,11350.175
4/15/2017 2:40,29602.482,18633.865,15626.602
1/13/2017 18:10,31133.744,20077.92,16172.159
5/3/2017 1:00,35809.184,23913.668,21612.896
3/9/2017 19:10,30258.24,19441.69,15574.745
11/9/2017 1:50,33061.34,20877.254,18735.105
7/8/2017 5:20,36888.8,24341.408,25114.08
4/13/2017 11:20,28715.04,18176.19,13527.472
12/9/2017 8:00,26301.332,17555.617,15575.77
3/6/2017 7:40,29137.115,18773.006,15253.23
2/12/2017 8:00,27731.533,17472.205,15235.421
1/13/2017 11:10,28550.248,18248.479,13249.692
5/22/2017 7:40,29430.818,18845.271,13956.292
2/7/2017 4:40,27455.707,18950.924,15360.349
11/27/2017 3:20,27981.133,17829.367,15235.838
5/15/2017 18:50,29134.045,19367.225,15994.384
9/10/2017 6:00,33946.797,21968.875,19781.38
9/7/2017 6:50,33913.82,21130.898,20131.078
7/29/2017 7:20,34310.934,22418.932,21855.805
10/27/2017 4:40,32650.992,21254.36,17901.36
12/26/2017 12:30,28646.252,19707.764,12147.407
9/16/2017 23:30,32121.988,21085.326,18955.078
3/2/2017 18:00,30311.291,20015.79,17331.33
5/14/2017 18:40,36437.52,23602.287,21909.982
10/27/2017 1:20,32919.613,21374.182,18272.852
2/2/2017 19:40,29360.32,19937.695,15794.55
12/10/2017 11:40,26854.588,17400.252,10365.037
3/15/2017 23:50,29210.701,19356.615,15463.364
5/1/2017 18:20,34626.84,23558.08,18881.879
12/22/2017 1:20,31597.416,20474.277,16700.709
7/24/2017 22:40,38523.066,25631.342,27047.812
12/20/2017 19:00,31731.861,20442.975,16894.621
12/23/2017 20:20,29064.783,18424.607,15449.614
6/14/2017 11:40,33961.26,22090.9,16825.402
10/10/2017 18:10,37046.676,24771.73,23158.871
2/21/2017 19:00,31532.885,20903.494,16504.934
2/10/2017 2:50,27219.322,17925.885,13353.808
6/9/2017 6:40,32206.768,20687.44,17482.287
5/23/2017 14:30,29461.193,19384.928,14914.618
1/16/2017 7:10,28829.326,18259.352,15377.261
5/19/2017 23:20,32734.078,20517.18,18391.984
2/25/2017 12:00,30048.682,21347.174,12732.842
6/2/2017 4:10,33478.586,21144.1,19268.488
5/30/2017 4:30,31072.615,20038.07,17561.133
7/11/2017 5:00,35384.855,23536.514,23193.93
6/22/2017 18:00,39554.926,24795.896,22504.87
8/6/2017 22:40,37981.363,24410.904,26551.277
12/30/2017 15:50,29970.42,21429.256,13123.826
4/28/2017 12:00,33960.13,22922.838,16277.929
1/19/2017 14:00,28166.482,19139.654,12479.028
10/27/2017 11:30,28382.893,18927.076,14746.93
2/28/2017 18:20,31375.242,20739.49,16162.14
7/8/2017 15:30,38689.137,24500.547,23497.5
10/13/2017 7:00,33862.19,22368.361,19287.953
9/23/2017 8:30,29065.28,19234.219,15711.391
11/18/2017 7:20,26616.977,17636.883,12714.876
6/13/2017 0:20,34059.84,22654.629,19452.02
7/14/2017 7:40,33568.152,21791.45,21282.734
12/17/2017 13:40,29991.121,21015.83,13789.646
10/12/2017 12:20,35391.617,24113.686,20861.518
10/28/2017 18:20,32362.787,20905.545,19244.969
8/1/2017 10:10,34950.992,22429.193,20507.215
11/23/2017 4:50,23229.064,15868.996,10489.05
3/28/2017 10:30,40545.426,23112.357,20139.492
2/10/2017 15:20,23896.229,15401.602,10035.517
3/2/2017 17:50,30307.545,20064.21,17417.371
6/29/2017 13:50,37598.457,23648.975,20705.182
4/7/2017 13:00,28206.064,17905.908,13180.686
1/12/2017 19:10,30812.172,19600.559,16219.094
1/12/2017 21:40,30648.34,19444.258,16134.24
4/11/2017 7:50,29429.053,18890.521,14021.578
3/17/2017 19:40,29396.768,18865.854,15505.187
7/6/2017 3:40,35203.88,22614.297,22953.805
4/8/2017 5:10,29404.217,18391.559,15585.413
12/3/2017 22:40,29221.693,19209.158,15567.177
1/22/2017 13:30,28454.38,19261.69,12777.816
12/29/2017 19:40,31651.818,21558.627,16622.293
7/26/2017 4:30,35225.19,23018.088,22997.197
12/22/2017 4:30,30997.617,19939.734,16276.933
10/22/2017 5:30,30067.602,19451.045,16396.566
10/10/2017 17:40,36454.863,24571.861,22308.758
11/17/2017 15:20,30822.229,20218.963,15591.6
10/6/2017 23:00,32469.049,21263.01,19372.758
8/9/2017 4:00,35846.03,22992.4,23795.379
12/30/2017 13:30,30100.217,21729.791,12574.336
9/22/2017 20:10,36903.605,24457.357,25119.629
5/24/2017 14:50,28788.518,19073.268,15438.505
12/30/2017 10:40,29395.467,21097.219,12455.319
8/27/2017 15:40,35404.74,22872.139,20836.668
10/8/2017 12:50,31294.13,20311.592,16578.973
2/20/2017 13:20,27875.955,17595.975,12321.187
7/7/2017 17:10,40643.37,27080.615,25433.465
5/27/2017 0:20,30525.535,19711.725,16918.69
4/10/2017 21:50,30260.08,19055.799,15942.335
2/19/2017 16:30,28460.27,19026.906,13036.342
8/29/2017 14:40,31973.477,20975.78,18699.73
9/29/2017 14:50,34188.848,21773.865,19419.71
5/6/2017 13:00,32232.207,21594.023,15653.71
3/25/2017 14:00,31955.178,21128.707,14434.935
11/25/2017 20:50,30302.918,19706.486,16768.418
10/12/2017 5:10,33079.45,21314.793,18553.916
10/16/2017 1:20,32076.143,20184.941,17581.57
5/3/2017 9:40,31181.115,21187.424,15541.446
9/21/2017 3:30,34650.254,22807.354,22239.521
6/16/2017 0:00,32807.637,21162.568,18192.84
8/27/2017 13:30,36434.41,23482.482,21544.129
9/8/2017 20:50,35386.176,22493.201,21756.344
12/29/2017 8:40,30261.03,20704.967,15515.763
6/18/2017 1:00,33362.242,20955.828,19173.0
4/14/2017 7:10,30752.363,19499.186,16036.79
2/19/2017 6:50,30519.426,19901.441,15985.091
10/25/2017 19:20,35375.113,23114.615,21318.945
12/10/2017 7:00,26277.023,17583.074,15676.902
10/22/2017 11:50,31068.83,20179.97,16592.627
8/26/2017 17:10,34342.027,21945.447,20821.652
9/27/2017 11:10,32100.236,20784.28,18310.043
1/2/2017 17:10,29498.67,19884.19,13898.311
3/26/2017 9:30,32901.957,20438.6,15474.972
7/22/2017 22:30,40613.33,26942.744,29434.23
6/25/2017 18:30,31393.756,20672.87,17650.49
10/29/2017 1:20,30016.855,19435.707,16378.282
11/3/2017 10:10,30922.518,18026.977,14200.702
4/5/2017 7:20,30386.906,19154.715,15833.239
7/4/2017 23:10,35211.34,22619.127,22963.287
9/1/2017 22:10,34696.668,22622.648,22296.396
3/21/2017 6:00,28832.201,18210.432,15394.55
6/14/2017 19:30,34273.12,23124.412,19572.082
12/28/2017 10:10,27054.51,18214.002,11550.184
3/27/2017 8:30,28572.986,17210.07,11735.207
7/28/2017 10:20,43262.848,27164.387,27373.852
5/8/2017 16:00,43310.562,24900.016,21788.512
1/9/2017 17:50,31309.607,20333.084,16317.093
11/6/2017 15:50,31538.15,20076.85,15647.306
5/14/2017 6:50,31934.62,21017.1,16884.229
1/22/2017 23:50,28346.902,18598.299,15303.413
6/14/2017 10:30,41087.27,24067.822,20107.986
12/4/2017 18:30,30884.244,20187.08,16172.984
9/21/2017 22:40,37955.137,25263.39,26372.104
4/11/2017 11:50,28780.486,18465.812,13321.036
5/4/2017 6:20,32629.145,20906.076,18037.828
4/16/2017 20:10,32899.59,21349.14,18247.871
7/21/2017 21:40,44731.508,29347.98,33930.06
11/25/2017 21:20,29901.486,19456.002,16313.55
7/21/2017 9:30,38837.688,25892.514,22545.414
7/1/2017 22:20,36810.797,23984.805,25049.379
9/8/2017 16:10,32596.87,21593.201,17732.941
12/15/2017 13:10,29758.633,20196.402,14086.858
12/3/2017 10:30,27920.066,17993.785,13308.528
10/16/2017 8:10,32073.588,20127.229,17661.352
1/27/2017 10:10,25664.451,16754.488,11071.903
9/9/2017 12:20,31543.012,20832.893,16631.047
8/24/2017 5:40,32511.484,20969.744,19382.455
4/24/2017 6:30,30380.045,19394.361,15892.786
7/12/2017 10:40,35651.51,22841.223,20921.383
3/14/2017 3:50,30462.396,19435.654,15987.846
6/27/2017 0:40,32532.682,20928.22,19396.117
6/29/2017 16:50,33812.66,22647.807,18354.607
12/19/2017 21:10,28910.889,18243.807,15417.754
11/25/2017 20:20,30659.71,19990.1,17184.084
8/3/2017 16:20,40148.11,25370.078,24990.855
10/30/2017 19:00,33952.73,21680.67,19756.074
7/6/2017 2:20,35336.164,22694.795,23129.844
1/19/2017 17:40,30323.033,20521.777,15431.628
12/9/2017 8:50,26168.785,16959.018,14485.183
10/1/2017 13:10,39043.863,24565.479,23126.418
1/9/2017 17:10,29177.822,19079.445,13464.767
6/30/2017 5:50,32579.785,20975.67,19463.684
4/14/2017 23:20,30374.79,19186.277,15988.661
6/1/2017 2:50,33050.293,20783.432,18765.348
9/5/2017 15:30,31983.617,21544.113,16710.553
4/1/2017 17:30,29362.945,18977.482,14023.728
3/21/2017 14:30,30007.084,20089.64,13785.952
1/12/2017 1:30,28706.691,18787.498,15328.706
2/26/2017 11:10,29407.229,20807.865,12618.63
5/19/2017 10:20,31704.053,21230.0,15683.621
5/27/2017 1:40,31396.658,20221.09,17958.562
12/26/2017 15:50,29724.6,20700.662,13475.89
4/14/2017 9:30,29343.877,17794.088,13200.915
10/31/2017 0:10,33340.574,21125.432,19056.674
7/5/2017 22:30,35719.984,22938.295,23641.285
3/18/2017 15:10,28066.418,16983.896,11583.216
9/23/2017 15:30,33556.043,21481.176,19151.36
8/26/2017 3:20,33904.16,21792.17,21224.113
5/23/2017 11:30,29577.973,19412.037,13670.294
10/13/2017 18:30,36902.97,24513.9,23060.969
6/22/2017 20:20,37044.574,24618.643,25310.795
12/20/2017 20:00,31753.803,20499.828,16900.645
8/26/2017 0:40,34750.168,22327.39,22350.584
1/24/2017 5:00,27799.79,18199.408,15252.524
7/25/2017 2:40,34713.566,22646.219,22314.045
3/5/2017 10:00,25885.408,17449.28,10637.987
2/25/2017 15:00,31655.277,22104.49,14165.034
6/16/2017 19:10,33169.203,22211.906,18133.402
6/20/2017 8:30,31023.725,19983.1,16102.475
5/30/2017 2:30,31353.508,20231.283,17911.883
5/10/2017 3:30,29755.541,19279.03,16062.132
10/20/2017 21:00,33692.04,21727.4,20949.125
12/7/2017 7:20,26164.287,17746.396,15820.966
3/3/2017 10:40,24156.816,16363.952,10221.81
2/16/2017 13:30,29186.479,17966.033,12399.236
11/1/2017 23:40,35614.45,24142.725,21189.43
5/8/2017 19:50,34977.848,23052.975,20710.57
5/8/2017 8:20,30554.545,18005.264,13574.257
1/4/2017 20:30,30515.318,20033.682,15980.899
2/18/2017 18:20,30170.293,19523.41,15762.636
1/10/2017 3:00,30657.137,19689.002,16069.081
3/5/2017 3:30,27916.42,18627.139,14147.197
9/4/2017 0:00,33758.605,21966.713,19353.168
5/16/2017 15:00,37438.633,23202.955,19901.846
1/8/2017 15:00,30248.225,20369.662,14456.525
10/17/2017 23:10,35601.55,23469.717,21512.496
7/10/2017 3:00,34345.637,22283.576,21821.695
8/18/2017 13:50,32375.6,21302.61,17190.436
5/31/2017 15:00,36159.105,22864.49,20466.094
6/5/2017 5:50,32941.17,20577.967,18691.105
9/10/2017 10:20,31855.775,21676.36,16371.424
6/9/2017 15:20,33648.418,21944.246,17730.148
9/3/2017 16:10,36845.613,23474.168,21766.273
11/22/2017 15:10,27092.146,18531.742,12983.585
